"Timestamp";"DateTime";"Temperature";"Humidity"
1623953910;"2021-06-18 03:18:30";24.2;68
1623954217;"2021-06-18 03:23:37";24.2;68
1623954474;"2021-06-18 03:27:54";24.2;68
1623954781;"2021-06-18 03:33:01";24.2;68
1623955089;"2021-06-18 03:38:09";24.2;68
1623955396;"2021-06-18 03:43:16";24.2;69
1623955704;"2021-06-18 03:48:24";24.2;69
1623956012;"2021-06-18 03:53:32";24.1;69
1623956319;"2021-06-18 03:58:39";24.1;69
1623956627;"2021-06-18 04:03:47";24.1;69
1623956935;"2021-06-18 04:08:55";24.1;69
1623957242;"2021-06-18 04:14:02";24.1;69
1623957498;"2021-06-18 04:18:18";24;69
1623957806;"2021-06-18 04:23:26";24;69
1623958114;"2021-06-18 04:28:34";24;69
1623958421;"2021-06-18 04:33:41";24;69
1623958729;"2021-06-18 04:38:49";23.9;69
1623959037;"2021-06-18 04:43:57";23.9;70
1623959344;"2021-06-18 04:49:04";23.9;70
1623959652;"2021-06-18 04:54:12";23.9;70
1623959959;"2021-06-18 04:59:19";23.8;70
1623960267;"2021-06-18 05:04:27";23.8;71
1623960523;"2021-06-18 05:08:43";23.8;71
1623960831;"2021-06-18 05:13:51";23.8;71
1623961139;"2021-06-18 05:18:59";23.8;71
1623961446;"2021-06-18 05:24:06";23.8;72
1623961754;"2021-06-18 05:29:14";23.8;72
1623962061;"2021-06-18 05:34:21";23.8;72
1623962369;"2021-06-18 05:39:29";23.7;72
1623962677;"2021-06-18 05:44:37";23.7;73
1623962984;"2021-06-18 05:49:44";23.7;73
1623963292;"2021-06-18 05:54:52";23.7;73
1623963548;"2021-06-18 05:59:08";23.7;73
1623963856;"2021-06-18 06:04:16";23.7;73
1623964164;"2021-06-18 06:09:24";23.6;73
1623964471;"2021-06-18 06:14:31";23.6;73
1623964779;"2021-06-18 06:19:39";23.6;73
1623965086;"2021-06-18 06:24:46";23.6;73
1623965394;"2021-06-18 06:29:54";23.6;73
1623965702;"2021-06-18 06:35:02";23.6;73
1623966009;"2021-06-18 06:40:09";23.6;72
1623966317;"2021-06-18 06:45:17";23.6;73
1623966573;"2021-06-18 06:49:33";23.6;73
1623966881;"2021-06-18 06:54:41";23.6;73
1623967188;"2021-06-18 06:59:48";23.6;72
1623967496;"2021-06-18 07:04:56";23.7;72
1623967804;"2021-06-18 07:10:04";23.7;73
1623968111;"2021-06-18 07:15:11";23.7;73
1623968419;"2021-06-18 07:20:19";23.7;74
1623968727;"2021-06-18 07:25:27";23.7;74
1623969034;"2021-06-18 07:30:34";23.7;74
1623969342;"2021-06-18 07:35:42";23.7;74
1623969598;"2021-06-18 07:39:58";23.7;74
1623969906;"2021-06-18 07:45:06";23.7;74
1623970213;"2021-06-18 07:50:13";23.6;75
1623970521;"2021-06-18 07:55:21";23.6;75
1623970829;"2021-06-18 08:00:29";23.6;75
1623971136;"2021-06-18 08:05:36";23.6;75
1623971444;"2021-06-18 08:10:44";23.5;75
1623971751;"2021-06-18 08:15:51";23.5;75
1623972059;"2021-06-18 08:20:59";23.4;75
1623972367;"2021-06-18 08:26:07";23.3;75
1623972623;"2021-06-18 08:30:23";23.3;75
1623972931;"2021-06-18 08:35:31";23.2;75
1623973238;"2021-06-18 08:40:38";23.2;75
1623973546;"2021-06-18 08:45:46";23.1;76
1623973853;"2021-06-18 08:50:53";23.1;75
1623974161;"2021-06-18 08:56:01";23;76
1623974469;"2021-06-18 09:01:09";23;76
1623974776;"2021-06-18 09:06:16";22.9;76
1623975084;"2021-06-18 09:11:24";22.9;76
1623975392;"2021-06-18 09:16:32";22.9;77
1623975699;"2021-06-18 09:21:39";22.9;77
1623976007;"2021-06-18 09:26:47";22.8;78
1623976263;"2021-06-18 09:31:03";22.8;78
1623976571;"2021-06-18 09:36:11";22.7;77
1623976878;"2021-06-18 09:41:18";22.7;77
1623977186;"2021-06-18 09:46:26";22.7;77
1623977494;"2021-06-18 09:51:34";22.7;77
1623977801;"2021-06-18 09:56:41";22.7;77
1623978109;"2021-06-18 10:01:49";22.7;78
1623978416;"2021-06-18 10:06:56";22.7;78
1623978724;"2021-06-18 10:12:04";22.7;78
1623979032;"2021-06-18 10:17:12";22.7;78
1623979288;"2021-06-18 10:21:28";22.7;78
1623979596;"2021-06-18 10:26:36";22.7;78
1623979903;"2021-06-18 10:31:43";22.7;78
1623980211;"2021-06-18 10:36:51";22.7;78
1623980519;"2021-06-18 10:41:59";22.8;79
1623980826;"2021-06-18 10:47:06";22.8;78
1623981134;"2021-06-18 10:52:14";22.9;79
1623981441;"2021-06-18 10:57:21";22.9;79
1623981749;"2021-06-18 11:02:29";22.9;79
1623982057;"2021-06-18 11:07:37";22.9;78
1623982313;"2021-06-18 11:11:53";22.9;78
1623982569;"2021-06-18 11:16:09";22.9;79
1623982928;"2021-06-18 11:22:08";22.9;79
1623983236;"2021-06-18 11:27:16";22.9;80
1623983543;"2021-06-18 11:32:23";22.9;80
1623983851;"2021-06-18 11:37:31";22.9;79
1623984159;"2021-06-18 11:42:39";22.9;80
1623984466;"2021-06-18 11:47:46";22.9;79
1623984774;"2021-06-18 11:52:54";22.9;79
1623985082;"2021-06-18 11:58:02";22.9;79
1623985338;"2021-06-18 12:02:18";22.9;79
1623985645;"2021-06-18 12:07:25";22.9;79
1623985953;"2021-06-18 12:12:33";22.9;79
1623986261;"2021-06-18 12:17:41";22.9;80
1623986568;"2021-06-18 12:22:48";22.9;80
1623986876;"2021-06-18 12:27:56";22.9;79
1623987184;"2021-06-18 12:33:04";22.9;79
1623987491;"2021-06-18 12:38:11";22.9;80
1623987799;"2021-06-18 12:43:19";22.9;80
1623988106;"2021-06-18 12:48:26";22.9;80
1623988363;"2021-06-18 12:52:43";23;80
1623988670;"2021-06-18 12:57:50";23;80
1623988978;"2021-06-18 13:02:58";23;80
1623989286;"2021-06-18 13:08:06";23;80
1623989593;"2021-06-18 13:13:13";23;80
1623989901;"2021-06-18 13:18:21";23;79
1623990208;"2021-06-18 13:23:28";23.1;79
1623990516;"2021-06-18 13:28:36";23.1;79
1623990824;"2021-06-18 13:33:44";23.1;79
1623991131;"2021-06-18 13:38:51";23.1;80
1623991388;"2021-06-18 13:43:08";23.1;79
1623991695;"2021-06-18 13:48:15";23.1;80
1623992003;"2021-06-18 13:53:23";23.1;81
1623992311;"2021-06-18 13:58:31";23.1;80
1623992618;"2021-06-18 14:03:38";23.1;81
1623992926;"2021-06-18 14:08:46";23.1;81
1623993233;"2021-06-18 14:13:53";23.1;80
1623993541;"2021-06-18 14:19:01";23.1;79
1623993849;"2021-06-18 14:24:09";23.1;79
1623994156;"2021-06-18 14:29:16";23.1;80
1623994464;"2021-06-18 14:34:24";23.1;80
1623994720;"2021-06-18 14:38:40";23.1;80
1623995028;"2021-06-18 14:43:48";23.1;80
1623995335;"2021-06-18 14:48:55";23.1;80
1623995643;"2021-06-18 14:54:03";23;80
1623995951;"2021-06-18 14:59:11";23;80
1623996258;"2021-06-18 15:04:18";23;80
1623996566;"2021-06-18 15:09:26";23;80
1623996873;"2021-06-18 15:14:33";23;80
1623997181;"2021-06-18 15:19:41";23;80
1623997489;"2021-06-18 15:24:49";23.1;80
1623997745;"2021-06-18 15:29:05";23.1;80
1623998053;"2021-06-18 15:34:13";23.1;81
1623998360;"2021-06-18 15:39:20";23.2;81
1623998668;"2021-06-18 15:44:28";23.3;81
1623998976;"2021-06-18 15:49:36";23.3;80
1623999283;"2021-06-18 15:54:43";23.3;80
1623999591;"2021-06-18 15:59:51";23.4;80
1623999898;"2021-06-18 16:04:58";23.4;80
1624000206;"2021-06-18 16:10:06";23.4;80
1624000514;"2021-06-18 16:15:14";23.5;80
1624000770;"2021-06-18 16:19:30";23.5;79
1624001078;"2021-06-18 16:24:38";23.5;79
1624001385;"2021-06-18 16:29:45";23.5;80
1624001693;"2021-06-18 16:34:53";23.5;80
1624002000;"2021-06-18 16:40:00";23.5;79
1624002308;"2021-06-18 16:45:08";23.5;79
1624002616;"2021-06-18 16:50:16";23.5;79
1624002923;"2021-06-18 16:55:23";23.5;79
1624003231;"2021-06-18 17:00:31";23.6;79
1624003539;"2021-06-18 17:05:39";23.6;79
1624003846;"2021-06-18 17:10:46";23.6;79
1624004102;"2021-06-18 17:15:02";23.6;79
1624004410;"2021-06-18 17:20:10";23.6;79
1624004718;"2021-06-18 17:25:18";23.6;79
1624005025;"2021-06-18 17:30:25";23.6;79
1624005333;"2021-06-18 17:35:33";23.6;79
1624005641;"2021-06-18 17:40:41";23.6;79
1624005948;"2021-06-18 17:45:48";23.6;79
1624006256;"2021-06-18 17:50:56";23.5;79
1624006563;"2021-06-18 17:56:03";23.5;80
1624006871;"2021-06-18 18:01:11";23.5;79
1624007127;"2021-06-18 18:05:27";23.5;80
1624007435;"2021-06-18 18:10:35";23.5;79
1624007743;"2021-06-18 18:15:43";23.4;80
1624008050;"2021-06-18 18:20:50";23.4;80
1624008358;"2021-06-18 18:25:58";23.4;80
1624008665;"2021-06-18 18:31:05";23.3;80
1624008973;"2021-06-18 18:36:13";23.3;80
1624009281;"2021-06-18 18:41:21";23.3;80
1624009588;"2021-06-18 18:46:28";23.3;80
1624009896;"2021-06-18 18:51:36";23.2;80
1624010152;"2021-06-18 18:55:52";23.2;80
1624010460;"2021-06-18 19:01:00";23.2;80
1624010768;"2021-06-18 19:06:08";23.2;80
1624011075;"2021-06-18 19:11:15";23.2;80
1624011383;"2021-06-18 19:16:23";23.2;80
1624011690;"2021-06-18 19:21:30";23.2;80
1624011998;"2021-06-18 19:26:38";23.2;80
1624012306;"2021-06-18 19:31:46";23.1;81
1624012613;"2021-06-18 19:36:53";23.1;81
1624012921;"2021-06-18 19:42:01";23.1;81
1624013177;"2021-06-18 19:46:17";23.1;81
1624013485;"2021-06-18 19:51:25";23.1;81
1624013792;"2021-06-18 19:56:32";23.1;81
1624014100;"2021-06-18 20:01:40";23;81
1624014408;"2021-06-18 20:06:48";23;81
1624014715;"2021-06-18 20:11:55";23;81
1624015023;"2021-06-18 20:17:03";23;81
1624015331;"2021-06-18 20:22:11";23;82
1624015638;"2021-06-18 20:27:18";22.9;82
1624015894;"2021-06-18 20:31:34";22.9;82
1624016202;"2021-06-18 20:36:42";22.9;82
1624016510;"2021-06-18 20:41:50";22.9;83
1624016817;"2021-06-18 20:46:57";22.9;83
1624017125;"2021-06-18 20:52:05";22.8;83
1624017433;"2021-06-18 20:57:13";22.8;83
1624017740;"2021-06-18 21:02:20";22.7;83
1624018048;"2021-06-18 21:07:28";22.7;83
1624018355;"2021-06-18 21:12:35";22.7;83
1624018663;"2021-06-18 21:17:43";22.6;83
1624018919;"2021-06-18 21:21:59";22.6;83
1624019227;"2021-06-18 21:27:07";22.6;83
1624019536;"2021-06-18 21:32:16";22.5;83
1624019843;"2021-06-18 21:37:23";22.5;83
1624020151;"2021-06-18 21:42:31";22.5;84
1624020458;"2021-06-18 21:47:38";22.4;84
1624020766;"2021-06-18 21:52:46";22.4;83
1624021074;"2021-06-18 21:57:54";22.4;83
1624021381;"2021-06-18 22:03:01";22.4;83
1624021689;"2021-06-18 22:08:09";22.4;84
1624021945;"2021-06-18 22:12:25";22.4;84
1624022253;"2021-06-18 22:17:33";22.3;84
1624022561;"2021-06-18 22:22:41";22.3;84
1624022868;"2021-06-18 22:27:48";22.3;84
1624023176;"2021-06-18 22:32:56";22.3;84
1624023483;"2021-06-18 22:38:03";22.3;84
1624023791;"2021-06-18 22:43:11";22.2;84
1624024099;"2021-06-18 22:48:19";22.2;84
1624024406;"2021-06-18 22:53:26";22.2;84
1624024714;"2021-06-18 22:58:34";22.2;84
1624024970;"2021-06-18 23:02:50";22.2;84
1624025278;"2021-06-18 23:07:58";22.2;84
1624025585;"2021-06-18 23:13:05";22.2;83
1624025893;"2021-06-18 23:18:13";22.2;84
1624026201;"2021-06-18 23:23:21";22.2;84
1624026508;"2021-06-18 23:28:28";22.2;84
1624026816;"2021-06-18 23:33:36";22.2;84
1624027124;"2021-06-18 23:38:44";22.2;84
1624027431;"2021-06-18 23:43:51";22.2;84
1624027739;"2021-06-18 23:48:59";22.2;84
1624027995;"2021-06-18 23:53:15";22.1;84
1624028303;"2021-06-18 23:58:23";22.1;84
1624028610;"2021-06-19 00:03:30";22.1;84
1624028918;"2021-06-19 00:08:38";22.1;84
1624029226;"2021-06-19 00:13:46";22.1;84
1624029533;"2021-06-19 00:18:53";22.1;84
1624029841;"2021-06-19 00:24:01";22.1;84
1624030148;"2021-06-19 00:29:08";22.1;85
1624030456;"2021-06-19 00:34:16";22.1;85
1624030764;"2021-06-19 00:39:24";22.1;85
1624031020;"2021-06-19 00:43:40";22.1;84
1624031328;"2021-06-19 00:48:48";22.1;84
1624031635;"2021-06-19 00:53:55";22.1;84
1624031943;"2021-06-19 00:59:03";22.1;84
1624032250;"2021-06-19 01:04:10";22;84
1624032558;"2021-06-19 01:09:18";22;84
1624032866;"2021-06-19 01:14:26";22;84
1624033173;"2021-06-19 01:19:33";22;85
1624033481;"2021-06-19 01:24:41";22;85
1624033789;"2021-06-19 01:29:49";22;86
1624034045;"2021-06-19 01:34:05";22;86
1624034353;"2021-06-19 01:39:13";21.9;86
1624034660;"2021-06-19 01:44:20";21.9;85
1624034968;"2021-06-19 01:49:28";21.9;86
1624035275;"2021-06-19 01:54:35";21.9;86
1624035583;"2021-06-19 01:59:43";21.9;85
1624035891;"2021-06-19 02:04:51";21.9;85
1624036198;"2021-06-19 02:09:58";21.9;86
1624036506;"2021-06-19 02:15:06";21.9;86
1624036813;"2021-06-19 02:20:13";21.9;86
1624037070;"2021-06-19 02:24:30";21.9;86
1624037377;"2021-06-19 02:29:37";21.9;85
1624037685;"2021-06-19 02:34:45";21.9;86
1624037993;"2021-06-19 02:39:53";21.9;85
1624038300;"2021-06-19 02:45:00";21.9;86
1624038608;"2021-06-19 02:50:08";21.9;86
1624038916;"2021-06-19 02:55:16";22;86
1624039223;"2021-06-19 03:00:23";22;86
1624039531;"2021-06-19 03:05:31";22;86
1624039838;"2021-06-19 03:10:38";22;87
1624040095;"2021-06-19 03:14:55";22;87
1624040402;"2021-06-19 03:20:02";22;87
1624040710;"2021-06-19 03:25:10";21.9;86
1624041018;"2021-06-19 03:30:18";21.9;86
1624041325;"2021-06-19 03:35:25";21.9;86
1624041633;"2021-06-19 03:40:33";21.9;86
1624041940;"2021-06-19 03:45:40";21.9;86
1624042248;"2021-06-19 03:50:48";21.9;86
1624042556;"2021-06-19 03:55:56";21.9;86
1624042863;"2021-06-19 04:01:03";21.9;86
1624043120;"2021-06-19 04:05:20";21.9;86
1624043427;"2021-06-19 04:10:27";21.9;85
1624043735;"2021-06-19 04:15:35";21.9;85
1624044042;"2021-06-19 04:20:42";21.9;85
1624044350;"2021-06-19 04:25:50";21.9;85
1624044658;"2021-06-19 04:30:58";21.9;85
1624044965;"2021-06-19 04:36:05";21.9;85
1624045273;"2021-06-19 04:41:13";22;85
1624045581;"2021-06-19 04:46:21";22;85
1624045888;"2021-06-19 04:51:28";22;85
1624046145;"2021-06-19 04:55:45";22;86
1624046452;"2021-06-19 05:00:52";22;85
1624046760;"2021-06-19 05:06:00";22;86
1624047067;"2021-06-19 05:11:07";22;85
1624047375;"2021-06-19 05:16:15";22;85
1624047683;"2021-06-19 05:21:23";22;85
1624047990;"2021-06-19 05:26:30";22;85
1624048298;"2021-06-19 05:31:38";22;85
1624048605;"2021-06-19 05:36:45";22;85
1624048913;"2021-06-19 05:41:53";22;86
1624049169;"2021-06-19 05:46:09";22;85
1624049477;"2021-06-19 05:51:17";22;85
1624049785;"2021-06-19 05:56:25";22;86
1624050092;"2021-06-19 06:01:32";22;85
1624050400;"2021-06-19 06:06:40";22.1;85
1624050708;"2021-06-19 06:11:48";22.1;85
1624051015;"2021-06-19 06:16:55";22.1;85
1624051323;"2021-06-19 06:22:03";22.1;85
1624051630;"2021-06-19 06:27:10";22.1;85
1624051938;"2021-06-19 06:32:18";22.2;85
1624052194;"2021-06-19 06:36:34";22.2;85
1624052502;"2021-06-19 06:41:42";22.2;85
1624052810;"2021-06-19 06:46:50";22.2;85
1624053117;"2021-06-19 06:51:57";22.2;85
1624053425;"2021-06-19 06:57:05";22.3;85
1624053732;"2021-06-19 07:02:12";22.3;85
1624054040;"2021-06-19 07:07:20";22.3;85
1624054348;"2021-06-19 07:12:28";22.3;85
1624054655;"2021-06-19 07:17:35";22.3;85
1624054963;"2021-06-19 07:22:43";22.3;84
1624055219;"2021-06-19 07:26:59";22.4;84
1624055527;"2021-06-19 07:32:07";22.4;84
1624055834;"2021-06-19 07:37:14";22.4;85
1624056142;"2021-06-19 07:42:22";22.4;85
1624056347;"2021-06-19 07:45:47";22.4;84
1624056655;"2021-06-19 07:50:55";22.4;85
1624056962;"2021-06-19 07:56:02";22.4;85
1624057270;"2021-06-19 08:01:10";22.5;85
1624057578;"2021-06-19 08:06:18";22.5;85
1624057885;"2021-06-19 08:11:25";22.5;85
1624058193;"2021-06-19 08:16:33";22.6;85
1624058449;"2021-06-19 08:20:49";22.6;85
1624058757;"2021-06-19 08:25:57";22.7;85
1624059064;"2021-06-19 08:31:04";22.7;85
1624059372;"2021-06-19 08:36:12";22.7;85
1624059680;"2021-06-19 08:41:20";22.8;84
1624059987;"2021-06-19 08:46:27";22.8;84
1624060295;"2021-06-19 08:51:35";22.8;85
1624060603;"2021-06-19 08:56:43";22.9;85
1624060910;"2021-06-19 09:01:50";22.9;85
1624061218;"2021-06-19 09:06:58";23;85
1624061474;"2021-06-19 09:11:14";23.1;85
1624061782;"2021-06-19 09:16:22";23.2;85
1624062089;"2021-06-19 09:21:29";23.3;85
1624062397;"2021-06-19 09:26:37";23.3;85
1624062705;"2021-06-19 09:31:45";23.4;85
1624063012;"2021-06-19 09:36:52";23.5;85
1624063321;"2021-06-19 09:42:01";23.6;85
1624063628;"2021-06-19 09:47:08";23.7;84
1624063936;"2021-06-19 09:52:16";23.9;84
1624064244;"2021-06-19 09:57:24";24;84
1624064500;"2021-06-19 10:01:40";24.1;84
1624064808;"2021-06-19 10:06:48";24.2;84
1624065115;"2021-06-19 10:11:55";24.3;84
1624065423;"2021-06-19 10:17:03";24.5;83
1624065730;"2021-06-19 10:22:10";24.7;83
1624066038;"2021-06-19 10:27:18";24.8;83
1624066346;"2021-06-19 10:32:26";25;82
1624066653;"2021-06-19 10:37:33";25.2;82
1624066961;"2021-06-19 10:42:41";25.3;81
1624067269;"2021-06-19 10:47:49";25.5;81
1624067576;"2021-06-19 10:52:56";25.6;81
1624067833;"2021-06-19 10:57:13";25.8;80
1624068140;"2021-06-19 11:02:20";25.9;80
1624068448;"2021-06-19 11:07:28";26.1;80
1624068755;"2021-06-19 11:12:35";26.3;79
1624069063;"2021-06-19 11:17:43";26.4;78
1624069371;"2021-06-19 11:22:51";26.6;78
1624069678;"2021-06-19 11:27:58";26.7;77
1624069986;"2021-06-19 11:33:06";26.8;76
1624070293;"2021-06-19 11:38:13";26.9;76
1624070601;"2021-06-19 11:43:21";27;76
1624070857;"2021-06-19 11:47:37";27.1;75
1624071165;"2021-06-19 11:52:45";27.2;74
1624071473;"2021-06-19 11:57:53";27.3;74
1624071780;"2021-06-19 12:03:00";27.4;73
1624072088;"2021-06-19 12:08:08";27.4;73
1624072396;"2021-06-19 12:13:16";27.5;73
1624072703;"2021-06-19 12:18:23";27.6;73
1624073011;"2021-06-19 12:23:31";27.6;73
1624073062;"2021-06-19 12:24:22";27.6;73
1624073370;"2021-06-19 12:29:30";27.8;73
1624073626;"2021-06-19 12:33:46";27.9;72
1624073934;"2021-06-19 12:38:54";27.9;72
1624074241;"2021-06-19 12:44:01";28;72
1624074549;"2021-06-19 12:49:09";28.1;72
1624074856;"2021-06-19 12:54:16";28.2;70
1624075164;"2021-06-19 12:59:24";28.2;70
1624075472;"2021-06-19 13:04:32";28.3;70
1624075779;"2021-06-19 13:09:39";28.3;69
1624076087;"2021-06-19 13:14:47";28.4;69
1624076395;"2021-06-19 13:19:55";28.6;70
1624076651;"2021-06-19 13:24:11";28.7;69
1624076959;"2021-06-19 13:29:19";28.9;70
1624077266;"2021-06-19 13:34:26";29.1;69
1624077574;"2021-06-19 13:39:34";29.2;67
1624077881;"2021-06-19 13:44:41";29.3;66
1624078189;"2021-06-19 13:49:49";29.3;65
1624078497;"2021-06-19 13:54:57";29.3;66
1624078804;"2021-06-19 14:00:04";29.4;66
1624079112;"2021-06-19 14:05:12";29.4;65
1624079419;"2021-06-19 14:10:19";29.5;65
1624079676;"2021-06-19 14:14:36";29.5;66
1624079983;"2021-06-19 14:19:43";29.7;66
1624080291;"2021-06-19 14:24:51";29.8;64
1624080599;"2021-06-19 14:29:59";29.9;65
1624080906;"2021-06-19 14:35:06";30;64
1624081214;"2021-06-19 14:40:14";30.1;64
1624081521;"2021-06-19 14:45:21";30.2;64
1624081829;"2021-06-19 14:50:29";30.3;64
1624082137;"2021-06-19 14:55:37";30.3;64
1624082444;"2021-06-19 15:00:44";30.4;65
1624082701;"2021-06-19 15:05:01";30.5;65
1624083008;"2021-06-19 15:10:08";30.7;64
1624083316;"2021-06-19 15:15:16";30.8;63
1624083624;"2021-06-19 15:20:24";30.9;63
1624083931;"2021-06-19 15:25:31";31.1;62
1624084239;"2021-06-19 15:30:39";31.4;62
1624084546;"2021-06-19 15:35:46";31.7;61
1624084854;"2021-06-19 15:40:54";31.9;60
1624085162;"2021-06-19 15:46:02";32;60
1624085469;"2021-06-19 15:51:09";32.1;60
1624085726;"2021-06-19 15:55:26";32.3;59
1624086033;"2021-06-19 16:00:33";32.3;58
1624086341;"2021-06-19 16:05:41";32.3;58
1624086648;"2021-06-19 16:10:48";32.2;58
1624086956;"2021-06-19 16:15:56";32.1;59
1624087264;"2021-06-19 16:21:04";32.1;59
1624087571;"2021-06-19 16:26:11";32.3;60
1624087879;"2021-06-19 16:31:19";32.8;60
1624088187;"2021-06-19 16:36:27";33.6;60
1624088494;"2021-06-19 16:41:34";34.3;57
1624088802;"2021-06-19 16:46:42";34.3;53
1624089058;"2021-06-19 16:50:58";34;53
1624089366;"2021-06-19 16:56:06";33.6;53
1624089673;"2021-06-19 17:01:13";33.1;54
1624089981;"2021-06-19 17:06:21";32.5;55
1624090289;"2021-06-19 17:11:29";32.1;56
1624090596;"2021-06-19 17:16:36";31.7;57
1624090904;"2021-06-19 17:21:44";31.4;58
1624091211;"2021-06-19 17:26:51";31.3;58
1624091519;"2021-06-19 17:31:59";31.6;60
1624091827;"2021-06-19 17:37:07";32.4;60
1624092083;"2021-06-19 17:41:23";33.1;59
1624092391;"2021-06-19 17:46:31";34;58
1624092698;"2021-06-19 17:51:38";34.8;56
1624093006;"2021-06-19 17:56:46";35.4;55
1624093313;"2021-06-19 18:01:53";36.1;55
1624093621;"2021-06-19 18:07:01";36.5;54
1624093929;"2021-06-19 18:12:09";36.8;53
1624094236;"2021-06-19 18:17:16";37;52
1624094544;"2021-06-19 18:22:24";36.8;50
1624094800;"2021-06-19 18:26:40";36.4;49
1624095108;"2021-06-19 18:31:48";35.7;49
1624095416;"2021-06-19 18:36:56";34.9;49
1624095723;"2021-06-19 18:42:03";34.1;51
1624096031;"2021-06-19 18:47:11";33.4;52
1624096338;"2021-06-19 18:52:18";32.7;53
1624096646;"2021-06-19 18:57:26";32.1;54
1624096954;"2021-06-19 19:02:34";31.5;55
1624097261;"2021-06-19 19:07:41";30.9;56
1624097569;"2021-06-19 19:12:49";30.3;57
1624097825;"2021-06-19 19:17:05";29.9;58
1624098133;"2021-06-19 19:22:13";29.4;59
1624098440;"2021-06-19 19:27:20";29;60
1624098748;"2021-06-19 19:32:28";28.7;61
1624099056;"2021-06-19 19:37:36";28.3;61
1624099363;"2021-06-19 19:42:43";28;62
1624099671;"2021-06-19 19:47:51";27.7;62
1624099979;"2021-06-19 19:52:59";27.5;63
1624100286;"2021-06-19 19:58:06";27.3;63
1624100594;"2021-06-19 20:03:14";27.1;62
1624100850;"2021-06-19 20:07:30";27;62
1624101158;"2021-06-19 20:12:38";26.9;61
1624101465;"2021-06-19 20:17:45";26.8;60
1624101773;"2021-06-19 20:22:53";26.6;59
1624102081;"2021-06-19 20:28:01";26.6;58
1624102388;"2021-06-19 20:33:08";26.5;57
1624102696;"2021-06-19 20:38:16";26.4;58
1624103003;"2021-06-19 20:43:23";26.3;58
1624103311;"2021-06-19 20:48:31";26.2;58
1624103619;"2021-06-19 20:53:39";26.1;58
1624103875;"2021-06-19 20:57:55";26;58
1624104183;"2021-06-19 21:03:03";26;59
1624104490;"2021-06-19 21:08:10";25.9;59
1624104798;"2021-06-19 21:13:18";25.8;59
1624105105;"2021-06-19 21:18:25";25.7;59
1624105413;"2021-06-19 21:23:33";25.7;60
1624105721;"2021-06-19 21:28:41";25.6;60
1624106028;"2021-06-19 21:33:48";25.5;60
1624106336;"2021-06-19 21:38:56";25.5;60
1624106644;"2021-06-19 21:44:04";25.4;60
1624106951;"2021-06-19 21:49:11";25.4;60
1624107208;"2021-06-19 21:53:28";25.3;60
1624107515;"2021-06-19 21:58:35";25.3;60
1624107823;"2021-06-19 22:03:43";25.3;60
1624108130;"2021-06-19 22:08:50";25.2;60
1624108438;"2021-06-19 22:13:58";25.2;60
1624108746;"2021-06-19 22:19:06";25.1;60
1624109053;"2021-06-19 22:24:13";25.1;61
1624109361;"2021-06-19 22:29:21";25;61
1624109668;"2021-06-19 22:34:28";25;61
1624109976;"2021-06-19 22:39:36";24.9;61
1624110232;"2021-06-19 22:43:52";24.9;61
1624110540;"2021-06-19 22:49:00";24.8;61
1624110848;"2021-06-19 22:54:08";24.8;62
1624111155;"2021-06-19 22:59:15";24.7;62
1624111463;"2021-06-19 23:04:23";24.7;62
1624111771;"2021-06-19 23:09:31";24.6;62
1624112078;"2021-06-19 23:14:38";24.6;63
1624112386;"2021-06-19 23:19:46";24.6;63
1624112693;"2021-06-19 23:24:53";24.5;63
1624113001;"2021-06-19 23:30:01";24.5;63
1624113257;"2021-06-19 23:34:17";24.4;64
1624113565;"2021-06-19 23:39:25";24.4;64
1624113873;"2021-06-19 23:44:33";24.3;64
1624114180;"2021-06-19 23:49:40";24.2;65
1624114488;"2021-06-19 23:54:48";24.2;64
1624114795;"2021-06-19 23:59:55";24.1;64
1624115103;"2021-06-20 00:05:03";24.1;64
1624115411;"2021-06-20 00:10:11";24;64
1624115718;"2021-06-20 00:15:18";24;64
1624115975;"2021-06-20 00:19:35";23.9;64
1624116282;"2021-06-20 00:24:42";23.8;64
1624116590;"2021-06-20 00:29:50";23.8;65
1624116897;"2021-06-20 00:34:57";23.7;65
1624117205;"2021-06-20 00:40:05";23.7;65
1624117513;"2021-06-20 00:45:13";23.6;65
1624117820;"2021-06-20 00:50:20";23.5;65
1624118128;"2021-06-20 00:55:28";23.5;65
1624118436;"2021-06-20 01:00:36";23.4;66
1624118743;"2021-06-20 01:05:43";23.3;66
1624119000;"2021-06-20 01:10:00";23.3;66
1624119307;"2021-06-20 01:15:07";23.2;66
1624119615;"2021-06-20 01:20:15";23.2;66
